# T_prime evolution (M=16, H=8, T=12, rounds=150)
type,round,T_prime,T_target,maxL,WNS_Tprime,WNS_T,picked,HPWL_eq,HPWL_w,solve_ms,old_T_prime,new_T_prime,sigma_maxL,shrink_val
round,139,16,12,20,,,0,1040,66560000,424.493,,,,
round,140,16,12,20,,,0,1040,66560000,421.496,,,,
round,141,16,12,20,,,0,1040,66560000,418.118,,,,
round,142,16,12,20,,,0,1040,66560000,804.967,,,,
round,143,16,12,20,,,0,1040,66560000,518.241,,,,
round,144,16,12,20,,,0,1040,66560000,429.659,,,,
round,145,16,12,20,,,0,1040,66560000,428.141,,,,
round,146,16,12,20,,,0,1040,66560000,432.101,,,,
round,147,16,12,20,,,0,1040,66560000,429.425,,,,
round,148,16,12,20,,,0,1040,66560000,442.654,,,,
round,149,16,12,20,,,0,1040,66560000,418.766,,,,
round,150,16,12,20,,,0,1040,66560000,472.504,,,,
